elevation,lat,lon,yield,yield_binned,color,ndx,soil,links,slopes
1624.3438,41.253127,-97.1461,153,4,#FB6A4A,2130,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1624.3438,41.253091,-97.1461,152,4,#FB6A4A,2131,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1624.3438,41.252821999999995,-97.146102,150,4,#FB6A4A,2139,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1624.6719,41.252255,-97.14609,153,4,#FB6A4A,2155,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1623.6877,41.252109999999995,-97.146089,142,4,#FB6A4A,2159,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1622.7034,41.252056,-97.14609,149,4,#FB6A4A,2160,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1624.6719,41.250985,-97.146075,153,4,#FB6A4A,2190,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.6719,41.250949,-97.146074,144,4,#FB6A4A,2191,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.6719,41.250913,-97.146074,139,4,#FB6A4A,2192,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.3281,41.250879,-97.146074,149,4,#FB6A4A,2193,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.0,41.2505,-97.14607,150,4,#FB6A4A,2204,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.0,41.250409000000005,-97.14607,145,4,#FB6A4A,2206,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.6562,41.250338,-97.146068,151,4,#FB6A4A,2208,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1623.0315,41.250163,-97.146123,142,4,#FB6A4A,2214,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.0157,41.25033,-97.14612199999999,152,4,#FB6A4A,2219,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.0157,41.250399,-97.14612199999999,134,4,#FB6A4A,2221,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.0157,41.250417,-97.14612199999999,132,4,#FB6A4A,2222,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1623.6877,41.250503,-97.14612199999999,134,4,#FB6A4A,2224,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.3438,41.250909,-97.146128,154,4,#FB6A4A,2236,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.0157,41.250944,-97.146126,143,4,#FB6A4A,2237,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.0157,41.250961,-97.146128,152,4,#FB6A4A,2238,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.3438,41.251012,-97.14613,147,4,#FB6A4A,2239,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.6719,41.251045,-97.14613,141,4,#FB6A4A,2240,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.6719,41.251062,-97.14613,151,4,#FB6A4A,2241,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.6719,41.251096000000004,-97.14613,148,4,#FB6A4A,2242,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.6719,41.251129999999996,-97.14613100000001,153,4,#FB6A4A,2243,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.6719,41.251164,-97.146132,147,4,#FB6A4A,2244,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.0,41.251197999999995,-97.14613299999999,142,4,#FB6A4A,2245,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1626.6404,41.252148999999996,-97.146146,156,4,#FB6A4A,2273,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1626.9685,41.252182,-97.146147,146,4,#FB6A4A,2274,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1626.9685,41.252299,-97.146147,153,4,#FB6A4A,2277,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1626.9685,41.253031,-97.146156,156,4,#FB6A4A,2299,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1627.2966,41.253065,-97.146156,151,4,#FB6A4A,2300,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1627.2966,41.2531,-97.146156,138,4,#FB6A4A,2301,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1627.2966,41.253135,-97.146156,148,4,#FB6A4A,2302,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1627.2966,41.253169,-97.14615699999999,154,4,#FB6A4A,2303,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1627.2966,41.253204,-97.146156,151,4,#FB6A4A,2304,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1626.6404,41.253614,-97.146702,152,4,#FB6A4A,2365,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1625.6562,41.250821,-97.146666,150,4,#FB6A4A,2465,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.3281,41.250793,-97.14666700000001,156,4,#FB6A4A,2466,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.3281,41.250766,-97.146666,151,4,#FB6A4A,2467,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.3281,41.250739,-97.146666,140,4,#FB6A4A,2468,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.3281,41.250683,-97.146666,134,4,#FB6A4A,2470,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.0,41.250655,-97.146666,130,4,#FB6A4A,2471,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.0,41.250601,-97.146659,133,4,#FB6A4A,2473,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.0,41.250574,-97.14666,136,4,#FB6A4A,2474,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.6719,41.250545,-97.14666,137,4,#FB6A4A,2475,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.6719,41.250518,-97.146659,150,4,#FB6A4A,2476,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.3438,41.250489,-97.146659,150,4,#FB6A4A,2477,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.0157,41.250462,-97.146659,140,4,#FB6A4A,2478,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.0157,41.250434999999996,-97.14666,141,4,#FB6A4A,2479,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.0,41.25035,-97.146711,148,4,#FB6A4A,2499,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.0,41.250378999999995,-97.146711,138,4,#FB6A4A,2500,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.0,41.250408,-97.146711,137,4,#FB6A4A,2501,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.0,41.250469,-97.146712,142,4,#FB6A4A,2503,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.6719,41.250499,-97.146712,141,4,#FB6A4A,2504,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.6719,41.250529,-97.146712,128,4,#FB6A4A,2505,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.0,41.250617,-97.146713,129,4,#FB6A4A,2508,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.6719,41.250676,-97.146714,134,4,#FB6A4A,2510,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1624.6719,41.250734,-97.146709,154,4,#FB6A4A,2512,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.0,41.250764000000004,-97.146711,147,4,#FB6A4A,2513,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.0,41.250792,-97.146712,154,4,#FB6A4A,2514,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.0,41.250822,-97.146713,154,4,#FB6A4A,2515,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.0,41.251292,-97.146722,155,4,#FB6A4A,2531,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1627.2966,41.252976000000004,-97.146744,138,4,#FB6A4A,2588,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1627.2966,41.253006,-97.146744,152,4,#FB6A4A,2589,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1626.9685,41.253248,-97.146374,154,4,#FB6A4A,2671,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1626.9685,41.253217,-97.146374,156,4,#FB6A4A,2672,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1626.9685,41.253126,-97.146372,152,4,#FB6A4A,2675,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1626.9685,41.252052,-97.14635600000001,151,4,#FB6A4A,2710,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1626.9685,41.251868,-97.14635600000001,154,4,#FB6A4A,2716,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1626.9685,41.251806,-97.14635600000001,156,4,#FB6A4A,2718,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1626.9685,41.251715000000004,-97.146355,152,4,#FB6A4A,2721,Olbut-Butler silt loams,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691306&ogc_fid=3816648,0 to 1 percent slopes
1625.9843,41.251296,-97.146351,150,4,#FB6A4A,2734,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.9843,41.25094,-97.14634000000001,144,4,#FB6A4A,2745,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.9843,41.250877,-97.146341,147,4,#FB6A4A,2747,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.6562,41.250524,-97.146341,144,4,#FB6A4A,2758,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1626.6404,41.250133,-97.146601,144,4,#FB6A4A,2770,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.6562,41.250294,-97.14660400000001,146,4,#FB6A4A,2775,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.9843,41.250327,-97.14660500000001,146,4,#FB6A4A,2776,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.9843,41.250359,-97.14660400000001,140,4,#FB6A4A,2777,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.6562,41.250391,-97.146603,148,4,#FB6A4A,2778,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.6562,41.250423,-97.146602,152,4,#FB6A4A,2779,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.6562,41.250456,-97.146603,137,4,#FB6A4A,2780,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.3281,41.250487,-97.146603,132,4,#FB6A4A,2781,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.6562,41.250519,-97.14660400000001,143,4,#FB6A4A,2782,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.6562,41.250583,-97.146606,152,4,#FB6A4A,2784,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1625.6562,41.250616,-97.14660699999999,146,4,#FB6A4A,2785,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
1626.6404,41.250645,-97.14660699999999,148,4,#FB6A4A,2786,Fillmore silt loam,http://casoilresource.lawr.ucdavis.edu/soil_web/ssurgo.php?action=explain_mapunit&query_scale=500000&mukey=1691277&ogc_fid=3816848,occasionally ponded
